"","Country","Code","Date","DeathsTotal","NewDeaths"
"7682","Senegal","SEN",2020-03-31,0,NA
"7683","Senegal","SEN",2020-04-01,0,NA
"7684","Senegal","SEN",2020-04-02,1,NA
"7685","Senegal","SEN",2020-04-03,1,NA
"7686","Senegal","SEN",2020-04-04,1,NA
"7687","Senegal","SEN",2020-04-05,2,NA
"7688","Serbia","SRB",2020-03-07,0,NA
"7689","Serbia","SRB",2020-03-11,0,NA
"7690","Serbia","SRB",2020-03-12,0,NA
"7691","Serbia","SRB",2020-03-13,0,NA
"7692","Serbia","SRB",2020-03-14,0,NA
"7693","Serbia","SRB",2020-03-15,0,NA
"7694","Serbia","SRB",2020-03-16,0,NA
"7695","Serbia","SRB",2020-03-17,0,NA
"7696","Serbia","SRB",2020-03-18,0,NA
"7697","Serbia","SRB",2020-03-19,0,NA
"7698","Serbia","SRB",2020-03-20,0,NA
"7699","Serbia","SRB",2020-03-21,1,NA
"7700","Serbia","SRB",2020-03-22,1,NA
"7701","Serbia","SRB",2020-03-23,1,NA
"7702","Serbia","SRB",2020-03-24,1,NA
"7703","Serbia","SRB",2020-03-25,1,NA
"7704","Serbia","SRB",2020-03-26,2,NA
"7705","Serbia","SRB",2020-03-27,3,NA
"7706","Serbia","SRB",2020-03-28,6,NA
"7707","Serbia","SRB",2020-03-29,10,NA
"7708","Serbia","SRB",2020-03-30,13,NA
"7709","Serbia","SRB",2020-03-31,13,NA
"7710","Serbia","SRB",2020-04-01,23,NA
"7711","Serbia","SRB",2020-04-02,23,NA
"7712","Serbia","SRB",2020-04-03,31,NA
"7713","Serbia","SRB",2020-04-04,39,NA
"7714","Serbia","SRB",2020-04-05,44,NA
"7715","Seychelles","SYC",2020-03-15,0,NA
"7716","Seychelles","SYC",2020-03-16,0,NA
"7717","Seychelles","SYC",2020-03-17,0,NA
"7718","Seychelles","SYC",2020-03-18,0,NA
"7719","Seychelles","SYC",2020-03-19,0,NA
"7720","Seychelles","SYC",2020-03-20,0,NA
"7721","Seychelles","SYC",2020-03-21,0,NA
"7722","Seychelles","SYC",2020-03-22,0,NA
"7723","Seychelles","SYC",2020-03-23,0,NA
"7724","Seychelles","SYC",2020-03-24,0,NA
"7725","Seychelles","SYC",2020-03-25,0,NA
"7726","Seychelles","SYC",2020-03-26,0,NA
"7727","Seychelles","SYC",2020-03-27,0,NA
"7728","Seychelles","SYC",2020-03-28,0,NA
"7729","Seychelles","SYC",2020-03-29,0,NA
"7730","Seychelles","SYC",2020-03-30,0,NA
"7731","Seychelles","SYC",2020-03-31,0,NA
"7732","Seychelles","SYC",2020-04-01,0,NA
"7733","Seychelles","SYC",2020-04-02,0,NA
"7734","Seychelles","SYC",2020-04-03,0,NA
"7735","Seychelles","SYC",2020-04-04,0,NA
"7736","Seychelles","SYC",2020-04-05,0,NA
"7737","Sierra Leone","SLE",2020-04-01,0,NA
"7738","Sierra Leone","SLE",2020-04-02,0,NA
"7739","Sierra Leone","SLE",2020-04-03,0,NA
"7740","Sierra Leone","SLE",2020-04-04,0,NA
"7741","Sierra Leone","SLE",2020-04-05,0,NA
"7742","Singapore","SGP",2019-12-31,0,NA
"7743","Singapore","SGP",2020-01-01,0,NA
"7744","Singapore","SGP",2020-01-02,0,NA
"7745","Singapore","SGP",2020-01-03,0,NA
"7746","Singapore","SGP",2020-01-04,0,NA
"7747","Singapore","SGP",2020-01-05,0,NA
"7748","Singapore","SGP",2020-01-06,0,NA
"7749","Singapore","SGP",2020-01-07,0,NA
"7750","Singapore","SGP",2020-01-08,0,NA
"7751","Singapore","SGP",2020-01-09,0,NA
"7752","Singapore","SGP",2020-01-10,0,NA
"7753","Singapore","SGP",2020-01-11,0,NA
"7754","Singapore","SGP",2020-01-12,0,NA
"7755","Singapore","SGP",2020-01-13,0,NA
"7756","Singapore","SGP",2020-01-14,0,NA
"7757","Singapore","SGP",2020-01-15,0,NA
"7758","Singapore","SGP",2020-01-16,0,NA
"7759","Singapore","SGP",2020-01-17,0,NA
"7760","Singapore","SGP",2020-01-18,0,NA
"7761","Singapore","SGP",2020-01-19,0,NA
"7762","Singapore","SGP",2020-01-20,0,NA
"7763","Singapore","SGP",2020-01-21,0,NA
"7764","Singapore","SGP",2020-01-22,0,NA
"7765","Singapore","SGP",2020-01-23,0,NA
"7766","Singapore","SGP",2020-01-24,0,NA
"7767","Singapore","SGP",2020-01-25,0,NA
"7768","Singapore","SGP",2020-01-26,0,NA
"7769","Singapore","SGP",2020-01-27,0,NA
"7770","Singapore","SGP",2020-01-28,0,NA
"7771","Singapore","SGP",2020-01-29,0,NA
"7772","Singapore","SGP",2020-01-30,0,NA
"7773","Singapore","SGP",2020-01-31,0,NA
"7774","Singapore","SGP",2020-02-01,0,NA
"7775","Singapore","SGP",2020-02-02,0,NA
"7776","Singapore","SGP",2020-02-03,0,NA
"7777","Singapore","SGP",2020-02-04,0,NA
"7778","Singapore","SGP",2020-02-05,0,NA
"7779","Singapore","SGP",2020-02-06,0,NA
"7780","Singapore","SGP",2020-02-07,0,NA
"7781","Singapore","SGP",2020-02-08,0,NA
"7782","Singapore","SGP",2020-02-09,0,NA
"7783","Singapore","SGP",2020-02-10,0,NA
"7784","Singapore","SGP",2020-02-11,0,NA
"7785","Singapore","SGP",2020-02-12,0,NA
"7786","Singapore","SGP",2020-02-13,0,NA
"7787","Singapore","SGP",2020-02-14,0,NA
"7788","Singapore","SGP",2020-02-15,0,NA
"7789","Singapore","SGP",2020-02-16,0,NA
"7790","Singapore","SGP",2020-02-17,0,NA
"7791","Singapore","SGP",2020-02-18,0,NA
"7792","Singapore","SGP",2020-02-19,0,NA
"7793","Singapore","SGP",2020-02-20,0,NA
"7794","Singapore","SGP",2020-02-21,0,NA
"7795","Singapore","SGP",2020-02-22,0,NA
"7796","Singapore","SGP",2020-02-23,0,NA
"7797","Singapore","SGP",2020-02-24,0,NA
"7798","Singapore","SGP",2020-02-25,0,NA
"7799","Singapore","SGP",2020-02-26,0,NA
"7800","Singapore","SGP",2020-02-27,0,NA
"7801","Singapore","SGP",2020-02-28,0,NA
"7802","Singapore","SGP",2020-02-29,0,NA
"7803","Singapore","SGP",2020-03-01,0,NA
"7804","Singapore","SGP",2020-03-02,0,NA
"7805","Singapore","SGP",2020-03-03,0,NA
"7806","Singapore","SGP",2020-03-04,0,NA
"7807","Singapore","SGP",2020-03-05,0,NA
"7808","Singapore","SGP",2020-03-06,0,NA
"7809","Singapore","SGP",2020-03-07,0,NA
"7810","Singapore","SGP",2020-03-08,0,NA
"7811","Singapore","SGP",2020-03-09,0,NA
"7812","Singapore","SGP",2020-03-10,0,NA
"7813","Singapore","SGP",2020-03-11,0,NA
"7814","Singapore","SGP",2020-03-12,0,NA
"7815","Singapore","SGP",2020-03-13,0,NA
"7816","Singapore","SGP",2020-03-14,0,NA
"7817","Singapore","SGP",2020-03-15,0,NA
"7818","Singapore","SGP",2020-03-16,0,NA
"7819","Singapore","SGP",2020-03-17,0,NA
"7820","Singapore","SGP",2020-03-18,0,NA
"7821","Singapore","SGP",2020-03-19,0,NA
"7822","Singapore","SGP",2020-03-20,0,NA
"7823","Singapore","SGP",2020-03-21,0,NA
"7824","Singapore","SGP",2020-03-22,2,NA
"7825","Singapore","SGP",2020-03-23,2,NA
"7826","Singapore","SGP",2020-03-24,2,NA
"7827","Singapore","SGP",2020-03-25,2,NA
"7828","Singapore","SGP",2020-03-26,2,NA
"7829","Singapore","SGP",2020-03-27,2,NA
"7830","Singapore","SGP",2020-03-28,2,NA
"7831","Singapore","SGP",2020-03-29,3,NA
"7832","Singapore","SGP",2020-03-30,3,NA
"7833","Singapore","SGP",2020-03-31,3,NA
"7834","Singapore","SGP",2020-04-01,3,NA
"7835","Singapore","SGP",2020-04-02,4,NA
"7836","Singapore","SGP",2020-04-03,5,NA
"7837","Singapore","SGP",2020-04-04,5,NA
"7838","Singapore","SGP",2020-04-05,6,NA
"7839","Sint Maarten (Dutch part)","SXM",2020-03-03,0,NA
"7840","Sint Maarten (Dutch part)","SXM",2020-03-26,0,NA
"7841","Sint Maarten (Dutch part)","SXM",2020-03-27,0,NA
"7842","Sint Maarten (Dutch part)","SXM",2020-03-28,0,NA
"7843","Sint Maarten (Dutch part)","SXM",2020-03-29,0,NA
"7844","Sint Maarten (Dutch part)","SXM",2020-03-30,0,NA
"7845","Sint Maarten (Dutch part)","SXM",2020-04-01,0,NA
"7846","Sint Maarten (Dutch part)","SXM",2020-04-02,1,NA
"7847","Sint Maarten (Dutch part)","SXM",2020-04-03,2,NA
"7848","Sint Maarten (Dutch part)","SXM",2020-04-04,2,NA
"7849","Sint Maarten (Dutch part)","SXM",2020-04-05,2,NA
"7850","Slovakia","SVK",2020-03-07,0,NA
"7851","Slovakia","SVK",2020-03-08,0,NA
"7852","Slovakia","SVK",2020-03-09,0,NA
"7853","Slovakia","SVK",2020-03-11,0,NA
"7854","Slovakia","SVK",2020-03-12,0,NA
"7855","Slovakia","SVK",2020-03-13,0,NA
"7856","Slovakia","SVK",2020-03-14,0,NA
"7857","Slovakia","SVK",2020-03-15,0,NA
"7858","Slovakia","SVK",2020-03-16,0,NA
"7859","Slovakia","SVK",2020-03-17,0,NA
"7860","Slovakia","SVK",2020-03-18,0,NA
"7861","Slovakia","SVK",2020-03-19,0,NA
"7862","Slovakia","SVK",2020-03-20,0,NA
"7863","Slovakia","SVK",2020-03-21,0,NA
"7864","Slovakia","SVK",2020-03-22,0,NA
"7865","Slovakia","SVK",2020-03-23,0,NA
"7866","Slovakia","SVK",2020-03-24,0,NA
"7867","Slovakia","SVK",2020-03-25,0,NA
"7868","Slovakia","SVK",2020-03-26,0,NA
"7869","Slovakia","SVK",2020-03-27,0,NA
"7870","Slovakia","SVK",2020-03-28,0,NA
"7871","Slovakia","SVK",2020-03-29,0,NA
"7872","Slovakia","SVK",2020-03-30,0,NA
"7873","Slovakia","SVK",2020-03-31,0,NA
"7874","Slovakia","SVK",2020-04-01,0,NA
"7875","Slovakia","SVK",2020-04-02,0,NA
"7876","Slovakia","SVK",2020-04-03,0,NA
"7877","Slovakia","SVK",2020-04-04,0,NA
"7878","Slovakia","SVK",2020-04-05,0,NA
"7879","Slovenia","SVN",2020-03-05,0,NA
"7880","Slovenia","SVN",2020-03-06,0,NA
"7881","Slovenia","SVN",2020-03-07,0,NA
"7882","Slovenia","SVN",2020-03-08,0,NA
"7883","Slovenia","SVN",2020-03-09,0,NA
"7884","Slovenia","SVN",2020-03-11,0,NA
"7885","Slovenia","SVN",2020-03-12,0,NA
"7886","Slovenia","SVN",2020-03-13,0,NA
"7887","Slovenia","SVN",2020-03-14,0,NA
"7888","Slovenia","SVN",2020-03-15,0,NA
"7889","Slovenia","SVN",2020-03-16,0,NA
"7890","Slovenia","SVN",2020-03-17,0,NA
"7891","Slovenia","SVN",2020-03-18,1,NA
"7892","Slovenia","SVN",2020-03-19,1,NA
"7893","Slovenia","SVN",2020-03-20,1,NA
"7894","Slovenia","SVN",2020-03-21,1,NA
"7895","Slovenia","SVN",2020-03-22,1,NA
"7896","Slovenia","SVN",2020-03-23,1,NA
"7897","Slovenia","SVN",2020-03-24,1,NA
"7898","Slovenia","SVN",2020-03-25,3,NA
"7899","Slovenia","SVN",2020-03-26,4,NA
"7900","Slovenia","SVN",2020-03-27,5,NA
"7901","Slovenia","SVN",2020-03-28,9,NA
"7902","Slovenia","SVN",2020-03-29,9,NA
"7903","Slovenia","SVN",2020-03-30,11,NA
"7904","Slovenia","SVN",2020-03-31,11,NA
"7905","Slovenia","SVN",2020-04-01,13,NA
"7906","Slovenia","SVN",2020-04-02,15,NA
"7907","Slovenia","SVN",2020-04-03,16,NA
"7908","Slovenia","SVN",2020-04-04,20,NA
"7909","Slovenia","SVN",2020-04-05,22,NA
"7910","Somalia","SOM",2020-03-17,0,NA
"7911","Somalia","SOM",2020-03-18,0,NA
"7912","Somalia","SOM",2020-03-19,0,NA
"7913","Somalia","SOM",2020-03-20,0,NA
"7914","Somalia","SOM",2020-03-21,0,NA
"7915","Somalia","SOM",2020-03-22,0,NA
"7916","Somalia","SOM",2020-03-23,0,NA
"7917","Somalia","SOM",2020-03-24,0,NA
"7918","Somalia","SOM",2020-03-25,0,NA
"7919","Somalia","SOM",2020-03-26,0,NA
"7920","Somalia","SOM",2020-03-27,0,NA
"7921","Somalia","SOM",2020-03-28,0,NA
"7922","Somalia","SOM",2020-03-29,0,NA
"7923","Somalia","SOM",2020-03-30,0,NA
"7924","Somalia","SOM",2020-03-31,0,NA
"7925","Somalia","SOM",2020-04-01,0,NA
"7926","Somalia","SOM",2020-04-02,0,NA
"7927","Somalia","SOM",2020-04-03,0,NA
"7928","Somalia","SOM",2020-04-04,0,NA
"7929","Somalia","SOM",2020-04-05,0,NA
"7930","South Africa","ZAF",2020-03-06,0,NA
"7931","South Africa","ZAF",2020-03-08,0,NA
"7932","South Africa","ZAF",2020-03-09,0,NA
"7933","South Africa","ZAF",2020-03-10,0,NA
"7934","South Africa","ZAF",2020-03-12,0,NA
"7935","South Africa","ZAF",2020-03-13,0,NA
"7936","South Africa","ZAF",2020-03-14,0,NA
"7937","South Africa","ZAF",2020-03-15,0,NA
"7938","South Africa","ZAF",2020-03-16,0,NA
"7939","South Africa","ZAF",2020-03-17,0,NA
"7940","South Africa","ZAF",2020-03-18,0,NA
"7941","South Africa","ZAF",2020-03-19,0,NA
"7942","South Africa","ZAF",2020-03-20,0,NA
"7943","South Africa","ZAF",2020-03-21,0,NA
"7944","South Africa","ZAF",2020-03-22,0,NA
"7945","South Africa","ZAF",2020-03-23,0,NA
"7946","South Africa","ZAF",2020-03-24,0,NA
"7947","South Africa","ZAF",2020-03-25,0,NA
"7948","South Africa","ZAF",2020-03-26,0,NA
"7949","South Africa","ZAF",2020-03-27,2,NA
"7950","South Africa","ZAF",2020-03-28,2,NA
"7951","South Africa","ZAF",2020-03-29,2,NA
"7952","South Africa","ZAF",2020-03-30,2,NA
"7953","South Africa","ZAF",2020-03-31,3,NA
"7954","South Africa","ZAF",2020-04-01,5,NA
"7955","South Africa","ZAF",2020-04-02,5,NA
"7956","South Africa","ZAF",2020-04-03,5,NA
"7957","South Africa","ZAF",2020-04-04,7,NA
"7958","South Africa","ZAF",2020-04-05,9,NA
"7959","South America",NA,2019-12-31,0,NA
"7960","South America",NA,2020-01-01,0,NA
"7961","South America",NA,2020-01-02,0,NA
"7962","South America",NA,2020-01-03,0,NA
"7963","South America",NA,2020-01-04,0,NA
"7964","South America",NA,2020-01-05,0,NA
"7965","South America",NA,2020-01-06,0,NA
"7966","South America",NA,2020-01-07,0,NA
"7967","South America",NA,2020-01-08,0,NA
"7968","South America",NA,2020-01-09,0,NA
"7969","South America",NA,2020-01-10,0,NA
"7970","South America",NA,2020-01-11,0,NA
"7971","South America",NA,2020-01-12,0,NA
"7972","South America",NA,2020-01-13,0,NA
"7973","South America",NA,2020-01-14,0,NA
"7974","South America",NA,2020-01-15,0,NA
"7975","South America",NA,2020-01-16,0,NA
"7976","South America",NA,2020-01-17,0,NA
"7977","South America",NA,2020-01-18,0,NA
"7978","South America",NA,2020-01-19,0,NA
"7979","South America",NA,2020-01-20,0,NA
"7980","South America",NA,2020-01-21,0,NA
"7981","South America",NA,2020-01-22,0,NA
"7982","South America",NA,2020-01-23,0,NA
"7983","South America",NA,2020-01-24,0,NA
"7984","South America",NA,2020-01-25,0,NA
"7985","South America",NA,2020-01-26,0,NA
"7986","South America",NA,2020-01-27,0,NA
"7987","South America",NA,2020-01-28,0,NA
"7988","South America",NA,2020-01-29,0,NA
"7989","South America",NA,2020-01-30,0,NA
"7990","South America",NA,2020-01-31,0,NA
"7991","South America",NA,2020-02-01,0,NA
"7992","South America",NA,2020-02-02,0,NA
"7993","South America",NA,2020-02-03,0,NA
"7994","South America",NA,2020-02-04,0,NA
"7995","South America",NA,2020-02-05,0,NA
"7996","South America",NA,2020-02-06,0,NA
"7997","South America",NA,2020-02-07,0,NA
"7998","South America",NA,2020-02-08,0,NA
"7999","South America",NA,2020-02-09,0,NA
"8000","South America",NA,2020-02-10,0,NA
"8001","South America",NA,2020-02-11,0,NA
"8002","South America",NA,2020-02-12,0,NA
"8003","South America",NA,2020-02-13,0,NA
"8004","South America",NA,2020-02-14,0,NA
"8005","South America",NA,2020-02-15,0,NA
"8006","South America",NA,2020-02-16,0,NA
"8007","South America",NA,2020-02-17,0,NA
"8008","South America",NA,2020-02-18,0,NA
"8009","South America",NA,2020-02-19,0,NA
"8010","South America",NA,2020-02-20,0,NA
"8011","South America",NA,2020-02-21,0,NA
"8012","South America",NA,2020-02-22,0,NA
"8013","South America",NA,2020-02-23,0,NA
"8014","South America",NA,2020-02-24,0,NA
"8015","South America",NA,2020-02-25,0,NA
"8016","South America",NA,2020-02-26,0,NA
"8017","South America",NA,2020-02-27,0,NA
"8018","South America",NA,2020-02-28,0,NA
"8019","South America",NA,2020-02-29,0,NA
"8020","South America",NA,2020-03-01,0,NA
"8021","South America",NA,2020-03-02,0,NA
"8022","South America",NA,2020-03-03,0,NA
"8023","South America",NA,2020-03-04,0,NA
"8024","South America",NA,2020-03-05,0,NA
"8025","South America",NA,2020-03-06,0,NA
"8026","South America",NA,2020-03-07,0,NA
"8027","South America",NA,2020-03-08,1,NA
"8028","South America",NA,2020-03-09,1,NA
"8029","South America",NA,2020-03-10,1,NA
"8030","South America",NA,2020-03-11,1,NA
"8031","South America",NA,2020-03-12,1,NA
"8032","South America",NA,2020-03-13,2,NA
"8033","South America",NA,2020-03-14,4,NA
"8034","South America",NA,2020-03-15,5,NA
"8035","South America",NA,2020-03-16,5,NA
"8036","South America",NA,2020-03-17,5,NA
"8037","South America",NA,2020-03-18,6,NA
"8038","South America",NA,2020-03-19,10,NA
"8039","South America",NA,2020-03-20,15,NA
"8040","South America",NA,2020-03-21,26,NA
"8041","South America",NA,2020-03-22,37,NA
"8042","South America",NA,2020-03-23,53,NA
"8043","South America",NA,2020-03-24,68,NA
"8044","South America",NA,2020-03-25,95,NA
"8045","South America",NA,2020-03-26,113,NA
"8046","South America",NA,2020-03-27,147,NA
"8047","South America",NA,2020-03-28,177,NA
"8048","South America",NA,2020-03-29,214,NA
"8049","South America",NA,2020-03-30,258,NA
"8050","South America",NA,2020-03-31,305,NA
"8051","South America",NA,2020-04-01,378,NA
"8052","South America",NA,2020-04-02,492,NA
"8053","South America",NA,2020-04-03,568,NA
"8054","South America",NA,2020-04-04,674,NA
"8055","South America",NA,2020-04-05,807,NA
"8056","South Korea","KOR",2019-12-31,0,0
"8057","South Korea","KOR",2020-01-01,0,0
"8058","South Korea","KOR",2020-01-02,0,0
"8059","South Korea","KOR",2020-01-03,0,0
"8060","South Korea","KOR",2020-01-04,0,0
"8061","South Korea","KOR",2020-01-05,0,0
"8062","South Korea","KOR",2020-01-06,0,0
"8063","South Korea","KOR",2020-01-07,0,0
"8064","South Korea","KOR",2020-01-08,0,0
"8065","South Korea","KOR",2020-01-09,0,0
"8066","South Korea","KOR",2020-01-10,0,0
"8067","South Korea","KOR",2020-01-11,0,0
"8068","South Korea","KOR",2020-01-12,0,0
"8069","South Korea","KOR",2020-01-13,0,0
"8070","South Korea","KOR",2020-01-14,0,0
"8071","South Korea","KOR",2020-01-15,0,0
"8072","South Korea","KOR",2020-01-16,0,0
"8073","South Korea","KOR",2020-01-17,0,0
"8074","South Korea","KOR",2020-01-18,0,0
"8075","South Korea","KOR",2020-01-19,0,0
"8076","South Korea","KOR",2020-01-20,0,0
"8077","South Korea","KOR",2020-01-21,0,0
"8078","South Korea","KOR",2020-01-22,0,0
"8079","South Korea","KOR",2020-01-23,0,0
"8080","South Korea","KOR",2020-01-24,0,0
"8081","South Korea","KOR",2020-01-25,0,0
"8082","South Korea","KOR",2020-01-26,0,0
"8083","South Korea","KOR",2020-01-27,0,0
"8084","South Korea","KOR",2020-01-28,0,0
"8085","South Korea","KOR",2020-01-29,0,0
"8086","South Korea","KOR",2020-01-30,0,0
"8087","South Korea","KOR",2020-01-31,0,0
"8088","South Korea","KOR",2020-02-01,0,0
"8089","South Korea","KOR",2020-02-02,0,0
"8090","South Korea","KOR",2020-02-03,0,0
"8091","South Korea","KOR",2020-02-04,0,0
"8092","South Korea","KOR",2020-02-05,0,0
"8093","South Korea","KOR",2020-02-06,0,0
"8094","South Korea","KOR",2020-02-07,0,0
"8095","South Korea","KOR",2020-02-08,0,0
"8096","South Korea","KOR",2020-02-09,0,0
"8097","South Korea","KOR",2020-02-10,0,0
"8098","South Korea","KOR",2020-02-11,0,0
"8099","South Korea","KOR",2020-02-12,0,0
"8100","South Korea","KOR",2020-02-13,0,0
"8101","South Korea","KOR",2020-02-14,0,0
"8102","South Korea","KOR",2020-02-15,0,0
"8103","South Korea","KOR",2020-02-16,0,0
"8104","South Korea","KOR",2020-02-17,0,0
"8105","South Korea","KOR",2020-02-18,0,0
"8106","South Korea","KOR",2020-02-19,0,0
"8107","South Korea","KOR",2020-02-20,0,0
"8108","South Korea","KOR",2020-02-21,1,1
"8109","South Korea","KOR",2020-02-22,2,1
"8110","South Korea","KOR",2020-02-23,5,3
"8111","South Korea","KOR",2020-02-24,7,2
"8112","South Korea","KOR",2020-02-25,8,1
"8113","South Korea","KOR",2020-02-26,11,3
"8114","South Korea","KOR",2020-02-27,12,1
"8115","South Korea","KOR",2020-02-28,13,1
"8116","South Korea","KOR",2020-02-29,16,3
"8117","South Korea","KOR",2020-03-01,17,1
"8118","South Korea","KOR",2020-03-02,22,5
"8119","South Korea","KOR",2020-03-03,28,6
"8120","South Korea","KOR",2020-03-04,32,4
"8121","South Korea","KOR",2020-03-05,35,3
"8122","South Korea","KOR",2020-03-06,42,7
"8123","South Korea","KOR",2020-03-07,44,2
"8124","South Korea","KOR",2020-03-08,50,6
"8125","South Korea","KOR",2020-03-09,51,1
"8126","South Korea","KOR",2020-03-10,54,3
"8127","South Korea","KOR",2020-03-11,60,6
"8128","South Korea","KOR",2020-03-12,66,6
"8129","South Korea","KOR",2020-03-13,67,1
"8130","South Korea","KOR",2020-03-14,72,5
"8131","South Korea","KOR",2020-03-15,75,3
"8132","South Korea","KOR",2020-03-16,75,0
"8133","South Korea","KOR",2020-03-17,81,6
"8134","South Korea","KOR",2020-03-18,86,5
"8135","South Korea","KOR",2020-03-19,91,5
"8136","South Korea","KOR",2020-03-20,100,9
"8137","South Korea","KOR",2020-03-21,103,3
"8138","South Korea","KOR",2020-03-22,104,1
"8139","South Korea","KOR",2020-03-23,113,9
"8140","South Korea","KOR",2020-03-24,120,7
"8141","South Korea","KOR",2020-03-25,126,6
"8142","South Korea","KOR",2020-03-26,131,5
"8143","South Korea","KOR",2020-03-27,139,8
"8144","South Korea","KOR",2020-03-28,144,5
"8145","South Korea","KOR",2020-03-29,152,8
"8146","South Korea","KOR",2020-03-30,158,6
"8147","South Korea","KOR",2020-03-31,163,5
"8148","South Korea","KOR",2020-04-01,163,0
"8149","South Korea","KOR",2020-04-02,169,6
"8150","South Korea","KOR",2020-04-03,174,5
"8151","South Korea","KOR",2020-04-04,177,3
"8152","South Korea","KOR",2020-04-05,183,6
"8153","Spain","ESP",2019-12-31,0,NA
"8154","Spain","ESP",2020-01-01,0,NA
"8155","Spain","ESP",2020-01-02,0,NA
"8156","Spain","ESP",2020-01-03,0,NA
"8157","Spain","ESP",2020-01-04,0,NA
"8158","Spain","ESP",2020-01-05,0,NA
"8159","Spain","ESP",2020-01-06,0,NA
"8160","Spain","ESP",2020-01-07,0,NA
"8161","Spain","ESP",2020-01-08,0,NA
"8162","Spain","ESP",2020-01-09,0,NA
"8163","Spain","ESP",2020-01-10,0,NA
"8164","Spain","ESP",2020-01-11,0,NA
"8165","Spain","ESP",2020-01-12,0,NA
"8166","Spain","ESP",2020-01-13,0,NA
"8167","Spain","ESP",2020-01-14,0,NA
"8168","Spain","ESP",2020-01-15,0,NA
"8169","Spain","ESP",2020-01-16,0,NA
"8170","Spain","ESP",2020-01-17,0,NA
"8171","Spain","ESP",2020-01-18,0,NA
"8172","Spain","ESP",2020-01-19,0,NA
"8173","Spain","ESP",2020-01-20,0,NA
"8174","Spain","ESP",2020-01-21,0,NA
"8175","Spain","ESP",2020-01-22,0,NA
"8176","Spain","ESP",2020-01-23,0,NA
"8177","Spain","ESP",2020-01-24,0,NA
"8178","Spain","ESP",2020-01-25,0,NA
"8179","Spain","ESP",2020-01-26,0,NA
"8180","Spain","ESP",2020-01-27,0,NA
"8181","Spain","ESP",2020-01-28,0,NA
"8182","Spain","ESP",2020-01-29,0,NA
"8183","Spain","ESP",2020-01-30,0,NA
"8184","Spain","ESP",2020-01-31,0,NA
"8185","Spain","ESP",2020-02-01,0,NA
"8186","Spain","ESP",2020-02-02,0,NA
"8187","Spain","ESP",2020-02-03,0,NA
"8188","Spain","ESP",2020-02-04,0,NA
"8189","Spain","ESP",2020-02-05,0,NA
"8190","Spain","ESP",2020-02-06,0,NA
"8191","Spain","ESP",2020-02-07,0,NA
"8192","Spain","ESP",2020-02-08,0,NA
"8193","Spain","ESP",2020-02-09,0,NA
"8194","Spain","ESP",2020-02-10,0,NA
"8195","Spain","ESP",2020-02-11,0,NA
"8196","Spain","ESP",2020-02-12,0,NA
"8197","Spain","ESP",2020-02-13,0,NA
"8198","Spain","ESP",2020-02-14,0,NA
"8199","Spain","ESP",2020-02-15,0,NA
"8200","Spain","ESP",2020-02-16,0,NA
"8201","Spain","ESP",2020-02-17,0,NA
"8202","Spain","ESP",2020-02-18,0,NA
"8203","Spain","ESP",2020-02-19,0,NA
"8204","Spain","ESP",2020-02-20,0,NA
"8205","Spain","ESP",2020-02-21,0,NA
"8206","Spain","ESP",2020-02-22,0,NA
"8207","Spain","ESP",2020-02-23,0,NA
"8208","Spain","ESP",2020-02-24,0,NA
"8209","Spain","ESP",2020-02-25,0,NA
"8210","Spain","ESP",2020-02-26,0,NA
"8211","Spain","ESP",2020-02-27,0,NA
"8212","Spain","ESP",2020-02-28,0,NA
"8213","Spain","ESP",2020-02-29,0,NA
"8214","Spain","ESP",2020-03-01,0,NA
"8215","Spain","ESP",2020-03-02,0,NA
"8216","Spain","ESP",2020-03-03,0,NA
"8217","Spain","ESP",2020-03-04,0,NA
"8218","Spain","ESP",2020-03-05,1,NA
"8219","Spain","ESP",2020-03-06,3,NA
"8220","Spain","ESP",2020-03-07,5,NA
"8221","Spain","ESP",2020-03-08,5,NA
"8222","Spain","ESP",2020-03-09,5,NA
"8223","Spain","ESP",2020-03-10,28,23
"8224","Spain","ESP",2020-03-11,35,7
"8225","Spain","ESP",2020-03-12,47,12
"8226","Spain","ESP",2020-03-13,84,37
"8227","Spain","ESP",2020-03-14,121,37
"8228","Spain","ESP",2020-03-15,136,15
"8229","Spain","ESP",2020-03-16,288,152
"8230","Spain","ESP",2020-03-17,309,21
"8231","Spain","ESP",2020-03-18,491,182
"8232","Spain","ESP",2020-03-19,598,107
"8233","Spain","ESP",2020-03-20,767,169
"8234","Spain","ESP",2020-03-21,1002,235
"8235","Spain","ESP",2020-03-22,1326,324
"8236","Spain","ESP",2020-03-23,1720,394
"8237","Spain","ESP",2020-03-24,2182,462
"8238","Spain","ESP",2020-03-25,2696,514
"8239","Spain","ESP",2020-03-26,3434,738
"8240","Spain","ESP",2020-03-27,4089,655
"8241","Spain","ESP",2020-03-28,4858,769
"8242","Spain","ESP",2020-03-29,5690,832
"8243","Spain","ESP",2020-03-30,6528,838
"8244","Spain","ESP",2020-03-31,7340,812
"8245","Spain","ESP",2020-04-01,8189,849
"8246","Spain","ESP",2020-04-02,9053,864
"8247","Spain","ESP",2020-04-03,10003,950
"8248","Spain","ESP",2020-04-04,10935,932
"8249","Spain","ESP",2020-04-05,11744,809
"8250","Sri Lanka","LKA",2019-12-31,0,NA
